tenant_id,company_name,plan,region,industry,employee_size,csm_assigned,subscription_id,plan_sub,arr,contract_start_date,renewal_date,churned,churn_date,next_renewal_date,days_to_next_renewal,company_id,lifecycle_stage,acquisition_source,pov_started,created_at,region_crm,industry_crm,snapshot_active,churn_90d,days_to_renewal,tenure_days,days_to_renewal_<180,users_total,admins,members,read_only,events_30d,active_event_days_30d,active_users_evt_30d,event_types_used_30d,evt_license_optimization_viewed_30d,evt_license_recommendation_applied_30d,evt_policy_created_30d,evt_policy_updated_30d,evt_pp_sync_completed_30d,evt_pp_sync_started_30d,evt_report_generated_30d,evt_risky_workspace_detected_30d,evt_risky_workspace_resolved_30d,evt_sensitivity_label_applied_30d,evt_sensitivity_label_recommended_30d,events_60d,active_event_days_60d,active_users_evt_60d,event_types_used_60d,evt_license_optimization_viewed_60d,evt_license_recommendation_applied_60d,evt_policy_created_60d,evt_policy_updated_60d,evt_pp_sync_completed_60d,evt_pp_sync_started_60d,evt_report_generated_60d,evt_risky_workspace_detected_60d,evt_risky_workspace_resolved_60d,evt_sensitivity_label_applied_60d,evt_sensitivity_label_recommended_60d,events_90d,active_event_days_90d,active_users_evt_90d,event_types_used_90d,evt_license_optimization_viewed_90d,evt_license_recommendation_applied_90d,evt_policy_created_90d,evt_policy_updated_90d,evt_pp_sync_completed_90d,evt_pp_sync_started_90d,evt_report_generated_90d,evt_risky_workspace_detected_90d,evt_risky_workspace_resolved_90d,evt_sensitivity_label_applied_90d,evt_sensitivity_label_recommended_90d,cur45_events,cur45_active_users,prev45_events,prev45_active_users,trend45_total_events,trend45_active_users,cur45_events_value,cur45_active_users_value,prev45_events_value,prev45_active_users_value,trend45_value_events,trend45_active_users_value,cur45_license_optimization_viewed,prev45_license_optimization_viewed,trend45_license_optimization_viewed,cur45_license_recommendation_applied,prev45_license_recommendation_applied,trend45_license_recommendation_applied,cur45_policy_created,prev45_policy_created,trend45_policy_created,cur45_policy_updated,prev45_policy_updated,trend45_policy_updated,cur45_pp_sync_completed,prev45_pp_sync_completed,trend45_pp_sync_completed,cur45_pp_sync_started,prev45_pp_sync_started,trend45_pp_sync_started,cur45_report_generated,prev45_report_generated,trend45_report_generated,cur45_risky_workspace_detected,prev45_risky_workspace_detected,trend45_risky_workspace_detected,cur45_risky_workspace_resolved,prev45_risky_workspace_resolved,trend45_risky_workspace_resolved,cur45_sensitivity_label_applied,prev45_sensitivity_label_applied,trend45_sensitivity_label_applied,cur45_sensitivity_label_recommended,prev45_sensitivity_label_recommended,trend45_sensitivity_label_recommended,value_events_30d,other_events_30d,value_share_30d,value_events_60d,other_events_60d,value_share_60d,value_events_90d,other_events_90d,value_share_90d,crm_touches_30d,crm_touch_days_30d,crm_activity_types_30d,avg_days_to_renewal_touch_30d,positive_touches_30d,neutral_touches_30d,negative_touches_30d,no_response_touches_30d,email_sent_30d,call_completed_30d,meeting_held_30d,support_ticket_30d,qbr_completed_30d,crm_touches_60d,crm_touch_days_60d,crm_activity_types_60d,avg_days_to_renewal_touch_60d,positive_touches_60d,neutral_touches_60d,negative_touches_60d,no_response_touches_60d,email_sent_60d,call_completed_60d,meeting_held_60d,support_ticket_60d,qbr_completed_60d,crm_touches_90d,crm_touch_days_90d,crm_activity_types_90d,avg_days_to_renewal_touch_90d,positive_touches_90d,neutral_touches_90d,negative_touches_90d,no_response_touches_90d,email_sent_90d,call_completed_90d,meeting_held_90d,support_ticket_90d,qbr_completed_90d,crm_touches_180d,crm_touch_days_180d,crm_activity_types_180d,avg_days_to_renewal_touch_180d,positive_touches_180d,neutral_touches_180d,negative_touches_180d,no_response_touches_180d,email_sent_180d,call_completed_180d,meeting_held_180d,support_ticket_180d,qbr_completed_180d,last_crm_touch_date,days_since_last_crm_touch,positive_touch_rate_30d,neutral_touch_rate_30d,negative_touch_rate_30d,no_response_touch_rate_30d,positive_touch_rate_60d,neutral_touch_rate_60d,negative_touch_rate_60d,no_response_touch_rate_60d,positive_touch_rate_90d,neutral_touch_rate_90d,negative_touch_rate_90d,no_response_touch_rate_90d,active_user_rate_30d,active_user_rate_60d,active_user_rate_90d,admin_share,expansion_signal,health_score_0_100,health_segment,renewal_bucket,at_risk_flag,quiet_account_flag,expansion_candidate_flag,churn_risk_90d,risk_rank
ten_447,Lee-Cooke,enterprise,NAM,Legal,1-50,Jill,sub_ten_447,enterprise,82866.04,2023-12-03,2024-12-02,0,,2024-12-02,155,crm_ten_447,onboarding,outbound,1,2023-12-03,NAM,Legal,1,0,155,210,True,2,0,2,0,160.0,17.0,2.0,11.0,12.0,15.0,7.0,15.0,14.0,8.0,16.0,8.0,8.0,19.0,38.0,411.0,41.0,2.0,11.0,33.0,39.0,31.0,31.0,26.0,36.0,47.0,34.0,25.0,59.0,50.0,738.0,65.0,2.0,11.0,79.0,85.0,50.0,55.0,53.0,62.0,63.0,65.0,56.0,91.0,79.0,290.0,2.0,448.0,2.0,-0.3518930957683742,0.0,128.0,2.0,207.0,2.0,-0.3798076923076923,0.0,17.0,62.0,-0.7142857142857143,20.0,65.0,-0.6818181818181818,20.0,30.0,-0.3225806451612903,22.0,33.0,-0.3235294117647059,21.0,32.0,-0.3333333333333333,25.0,37.0,-0.3157894736842105,36.0,27.0,0.3214285714285714,12.0,53.0,-0.7592592592592593,20.0,36.0,-0.4324324324324324,47.0,44.0,0.0666666666666666,50.0,29.0,0.7,63.0,97.0,0.391304347826087,180.0,231.0,0.4368932038834951,335.0,403.0,0.4533152909336941,4.0,4.0,4.0,169.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,4.0,175.4,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,10.0,8.0,4.0,204.3,2.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,19.0,17.0,5.0,248.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,2024-06-29,1.0,0.25,0.25,0.25,0.25,0.2,0.4,0.2,0.2,0.2,0.3,0.3,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.4326579710144927,29.1,watchlist,91-180d,0,0,0,0.3066262067020554,13.0
ten_448,Jones Inc,business,NAM,Finance,51-200,Erica,sub_ten_448,business,30089.23,2023-12-16,2024-12-15,0,,2024-12-15,168,crm_ten_448,at-risk,referral,1,2023-12-16,NAM,Finance,1,0,168,197,True,6,1,2,3,976.0,25.0,6.0,11.0,106.0,87.0,85.0,135.0,96.0,60.0,66.0,84.0,85.0,88.0,84.0,1726.0,47.0,6.0,11.0,181.0,157.0,170.0,208.0,162.0,128.0,131.0,136.0,149.0,133.0,171.0,2121.0,62.0,6.0,11.0,203.0,198.0,232.0,237.0,190.0,149.0,183.0,193.0,174.0,152.0,210.0,1346.0,6.0,775.0,6.0,0.7358247422680413,0.0,586.0,6.0,360.0,6.0,0.6260387811634349,0.0,154.0,49.0,2.1,128.0,70.0,0.8169014084507042,104.0,128.0,-0.1860465116279069,179.0,58.0,2.0508474576271185,122.0,68.0,0.782608695652174,103.0,46.0,1.2127659574468086,99.0,84.0,0.1764705882352941,108.0,85.0,0.2674418604651162,117.0,57.0,1.0344827586206895,115.0,37.0,2.0526315789473686,117.0,93.0,0.2553191489361702,441.0,535.0,0.4513817809621289,771.0,955.0,0.4464389114070642,946.0,1175.0,0.4458058435438266,1.0,1.0,1.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,202.33333333333331,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,202.33333333333331,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,3.0,250.8571428571429,4.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2024-06-23,7.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.6774716771457816,77.9,strong,91-180d,0,0,0,0.12354532951367816,153.0
ten_449,"Wise, Conley and Stephenson",business,LATAM,Manufacturing,1-50,Jill,sub_ten_449,business,12337.88,2023-09-02,2024-09-01,0,,2024-09-01,63,crm_ten_449,at-risk,outbound,1,2023-09-02,LATAM,Manufacturing,1,0,63,302,True,3,1,2,0,237.0,13.0,3.0,11.0,30.0,13.0,22.0,4.0,8.0,27.0,16.0,30.0,42.0,31.0,14.0,381.0,26.0,3.0,11.0,57.0,36.0,29.0,17.0,15.0,44.0,26.0,48.0,49.0,33.0,27.0,504.0,36.0,3.0,11.0,59.0,49.0,39.0,26.0,42.0,63.0,26.0,68.0,63.0,42.0,27.0,342.0,3.0,162.0,3.0,1.1042944785276074,0.0,146.0,3.0,89.0,3.0,0.6333333333333333,0.0,45.0,14.0,2.066666666666667,20.0,29.0,-0.3,29.0,10.0,1.7272727272727273,12.0,14.0,-0.1333333333333333,15.0,27.0,-0.4285714285714285,42.0,21.0,0.9545454545454546,26.0,,26.0,45.0,23.0,0.9166666666666666,49.0,14.0,2.333333333333333,33.0,9.0,2.4,26.0,1.0,12.5,116.0,121.0,0.4873949579831932,162.0,219.0,0.4240837696335078,235.0,269.0,0.4653465346534653,1.0,1.0,1.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,105.66666666666669,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,105.66666666666669,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,7.0,4.0,181.375,5.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2024-06-12,18.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,0.75,0.75,0.25,0.546418487394958,78.1,strong,31-90d,0,0,0,0.07991115053993733,251.0
ten_450,Stanley PLC,starter,NAM,Technology,1-50,Christopher,sub_ten_450,starter,8468.5,2023-12-24,2024-12-23,0,,2024-12-23,176,crm_ten_450,active,outbound,0,2023-12-24,NAM,Technology,1,0,176,189,True,2,1,1,0,649.0,29.0,2.0,11.0,3.0,97.0,146.0,52.0,48.0,56.0,44.0,39.0,113.0,32.0,19.0,1273.0,58.0,2.0,11.0,57.0,303.0,164.0,78.0,136.0,57.0,75.0,91.0,162.0,107.0,43.0,1805.0,88.0,2.0,11.0,79.0,418.0,208.0,101.0,155.0,92.0,105.0,151.0,219.0,199.0,78.0,992.0,2.0,813.0,2.0,0.2199017199017199,0.0,668.0,2.0,531.0,2.0,0.2575187969924812,0.0,42.0,37.0,0.131578947368421,193.0,225.0,-0.1415929203539823,160.0,48.0,2.2857142857142856,71.0,30.0,1.3225806451612905,81.0,74.0,0.0933333333333333,57.0,35.0,0.6111111111111112,53.0,52.0,0.0188679245283018,64.0,87.0,-0.2613636363636363,147.0,72.0,1.0273972602739727,87.0,112.0,-0.2212389380530973,37.0,41.0,-0.0952380952380952,436.0,213.0,0.6707692307692308,872.0,401.0,0.6844583987441131,1199.0,606.0,0.6638981173864895,1.0,1.0,1.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,292.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2024-06-23,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5164974358974359,69.6,stable,91-180d,0,0,0,0.06481266524286343,294.0
ten_451,Harper and Sons,business,NAM,Healthcare,1-50,Jeffrey,sub_ten_451,business,20811.09,2023-08-03,2024-08-02,0,,2024-08-02,33,crm_ten_451,active,inbound,1,2023-08-03,NAM,Healthcare,1,0,33,332,True,3,0,3,0,586.0,25.0,3.0,11.0,22.0,101.0,61.0,35.0,51.0,31.0,29.0,12.0,84.0,121.0,39.0,1449.0,54.0,3.0,11.0,60.0,250.0,209.0,80.0,186.0,87.0,68.0,45.0,224.0,166.0,74.0,2133.0,84.0,3.0,11.0,99.0,407.0,333.0,127.0,230.0,184.0,102.0,61.0,259.0,228.0,103.0,1071.0,3.0,1062.0,3.0,0.0084666039510818,0.0,778.0,3.0,679.0,3.0,0.1455882352941176,0.0,41.0,58.0,-0.288135593220339,206.0,201.0,0.0247524752475247,145.0,188.0,-0.2275132275132275,50.0,77.0,-0.3461538461538461,133.0,97.0,0.3673469387755102,57.0,127.0,-0.546875,53.0,49.0,0.08,24.0,37.0,-0.3421052631578947,136.0,123.0,0.1048387096774193,158.0,70.0,1.2394366197183098,68.0,35.0,0.9166666666666666,418.0,168.0,0.7120954003407155,1035.0,414.0,0.7137931034482758,1457.0,676.0,0.682755388940956,2.0,2.0,2.0,43.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,62.5,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,70.6,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,4.0,106.14285714285714,3.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,2024-06-25,5.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.4,0.6,0.0,0.0,0.75,0.75,0.75,0.0,0.6138286201022146,63.8,stable,31-90d,0,0,0,0.06565542288465578,293.0
ten_452,White Ltd,enterprise,APAC,Manufacturing,201-1000,Joshua,sub_ten_452,enterprise,101746.49,2023-09-07,2024-09-06,0,,2024-09-06,68,crm_ten_452,active,referral,1,2023-09-07,APAC,Manufacturing,1,0,68,297,True,10,3,6,1,3304.0,29.0,10.0,11.0,152.0,594.0,392.0,166.0,375.0,263.0,167.0,160.0,502.0,372.0,161.0,6784.0,58.0,10.0,11.0,339.0,1082.0,889.0,303.0,964.0,511.0,291.0,342.0,905.0,891.0,267.0,10222.0,87.0,10.0,11.0,485.0,1438.0,1295.0,476.0,1521.0,744.0,442.0,505.0,1448.0,1433.0,435.0,5067.0,10.0,5155.0,10.0,-0.017067494181536,0.0,3497.0,10.0,3638.0,10.0,-0.0387469084913437,0.0,247.0,238.0,0.0376569037656903,821.0,617.0,0.3300970873786408,650.0,645.0,0.0077399380804953,248.0,228.0,0.0873362445414847,636.0,885.0,-0.2810383747178329,404.0,340.0,0.187683284457478,204.0,238.0,-0.1422594142259414,252.0,253.0,-0.0039370078740157,720.0,728.0,-0.0109739368998628,670.0,763.0,-0.1217277486910994,215.0,220.0,-0.0226244343891402,2235.0,1069.0,0.6762481089258698,4731.0,2053.0,0.6972733971997053,7135.0,3087.0,0.6979360266066712,2.0,2.0,2.0,84.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,91.33333333333331,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,91.33333333333331,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,13.0,3.0,168.07692307692307,1.0,4.0,4.0,4.0,7.0,2.0,0.0,4.0,0.0,2024-06-17,13.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.2727272727272727,0.8308107963141246,46.5,watchlist,31-90d,1,0,0,0.20167851999442302,50.0
ten_453,"Lamb, Martin and Kim",starter,EMEA,Finance,1-50,Jeffrey,sub_ten_453,starter,7508.9,2023-07-27,2024-07-26,0,,2024-07-26,26,crm_ten_453,active,trial,0,2023-07-27,EMEA,Finance,1,0,26,339,True,3,0,2,1,143.0,8.0,3.0,11.0,1.0,12.0,15.0,9.0,9.0,11.0,15.0,26.0,20.0,9.0,16.0,389.0,19.0,3.0,11.0,16.0,30.0,47.0,41.0,42.0,43.0,38.0,48.0,21.0,34.0,29.0,592.0,35.0,3.0,11.0,22.0,64.0,70.0,68.0,51.0,71.0,59.0,57.0,33.0,46.0,51.0,310.0,3.0,282.0,3.0,0.0989399293286219,0.0,141.0,3.0,123.0,3.0,0.1451612903225806,0.0,16.0,6.0,1.4285714285714286,29.0,35.0,-0.1666666666666666,32.0,38.0,-0.1538461538461538,25.0,43.0,-0.4090909090909091,32.0,19.0,0.65,32.0,39.0,-0.175,38.0,21.0,0.7727272727272727,33.0,24.0,0.36,21.0,12.0,0.6923076923076923,27.0,19.0,0.4,25.0,26.0,-0.037037037037037,65.0,78.0,0.4513888888888889,174.0,215.0,0.4461538461538462,264.0,328.0,0.4451939291736931,,,,,,,,,,,,,,1.0,1.0,1.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-05-04,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.5356166666666666,64.2,stable,0-30d,0,0,0,0.060336370200063646,314.0
ten_455,Bishop-Goodwin,business,NAM,Technology,51-200,Christopher,sub_ten_455,business,30624.79,2023-03-06,2024-03-05,0,,2025-03-05,248,crm_ten_455,active,inbound,1,2023-03-06,NAM,Technology,1,0,248,482,False,6,1,5,0,488.0,16.0,6.0,11.0,77.0,22.0,69.0,40.0,47.0,37.0,28.0,48.0,36.0,30.0,54.0,1302.0,37.0,6.0,11.0,182.0,75.0,143.0,117.0,123.0,103.0,113.0,132.0,124.0,80.0,110.0,1860.0,53.0,6.0,11.0,239.0,130.0,175.0,143.0,178.0,157.0,189.0,192.0,176.0,129.0,152.0,931.0,6.0,929.0,6.0,0.0021505376344086,0.0,396.0,6.0,392.0,6.0,0.010178117048346,0.0,132.0,107.0,0.2314814814814814,60.0,70.0,-0.1408450704225352,94.0,81.0,0.1585365853658536,86.0,57.0,0.5,83.0,95.0,-0.125,71.0,86.0,-0.1724137931034483,68.0,121.0,-0.4344262295081967,92.0,100.0,-0.0792079207920792,94.0,82.0,0.144578313253012,65.0,64.0,0.0153846153846153,86.0,66.0,0.2985074626865671,204.0,284.0,0.4171779141104294,545.0,757.0,0.4182655410590944,788.0,1072.0,0.4234282643739925,,,,,,,,,,,,,,4.0,3.0,3.0,-74.25,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,4.0,4.0,-67.8,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,10.0,9.0,4.0,-27.6,3.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2024-05-26,35.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.4,0.6,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.6672105170902717,54.5,stable,180d+,0,0,0,0.04181081161089264,393.0
ten_456,Young-Allen,starter,NAM,Manufacturing,1-50,Jill,sub_ten_456,starter,8667.46,2023-10-29,2024-10-28,0,,2024-10-28,120,crm_ten_456,at-risk,trial,0,2023-10-29,NAM,Manufacturing,1,0,120,245,True,2,0,0,2,47.0,5.0,2.0,9.0,12.0,1.0,7.0,7.0,0.0,3.0,2.0,11.0,3.0,0.0,1.0,88.0,10.0,2.0,11.0,12.0,1.0,18.0,13.0,6.0,4.0,2.0,11.0,5.0,7.0,9.0,185.0,18.0,2.0,11.0,25.0,6.0,18.0,18.0,12.0,15.0,5.0,23.0,20.0,16.0,27.0,78.0,2.0,107.0,2.0,-0.2685185185185185,0.0,33.0,2.0,39.0,2.0,-0.15,0.0,12.0,13.0,-0.0714285714285714,1.0,5.0,-0.6666666666666666,18.0,,18.0,7.0,11.0,-0.3333333333333333,2.0,10.0,-0.7272727272727273,4.0,11.0,-0.5833333333333334,2.0,3.0,-0.25,11.0,12.0,-0.0769230769230769,5.0,15.0,-0.625,7.0,9.0,-0.2,9.0,18.0,-0.4736842105263157,11.0,36.0,0.2291666666666666,37.0,51.0,0.4157303370786517,72.0,113.0,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,3.0,265.1666666666667,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2024-03-05,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3840166666666666,31.8,watchlist,91-180d,0,0,0,0.1966716863405813,58.0
ten_458,"Valentine, Joyce and Murray",enterprise,EMEA,Education,51-200,Danielle,sub_ten_458,enterprise,133454.15,2023-12-14,2024-12-13,0,,2024-12-13,166,crm_ten_458,at-risk,trial,1,2023-12-14,EMEA,Education,1,0,166,199,True,5,2,1,2,686.0,25.0,5.0,11.0,38.0,74.0,51.0,70.0,56.0,59.0,84.0,73.0,46.0,70.0,65.0,1355.0,48.0,5.0,11.0,124.0,105.0,112.0,156.0,126.0,100.0,152.0,156.0,83.0,131.0,110.0,2015.0,73.0,5.0,11.0,155.0,178.0,157.0,219.0,179.0,143.0,215.0,224.0,170.0,213.0,162.0,952.0,5.0,1063.0,5.0,-0.1043233082706766,0.0,414.0,5.0,483.0,5.0,-0.1425619834710743,0.0,56.0,99.0,-0.43,88.0,90.0,-0.0219780219780219,68.0,89.0,-0.2333333333333333,117.0,102.0,0.145631067961165,89.0,90.0,-0.0109890109890109,74.0,69.0,0.0714285714285714,114.0,101.0,0.1274509803921568,93.0,131.0,-0.2878787878787879,65.0,105.0,-0.3773584905660377,104.0,109.0,-0.0454545454545454,84.0,78.0,0.0759493670886076,297.0,389.0,0.4323144104803493,557.0,798.0,0.4107669616519174,897.0,1118.0,0.4449404761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,253.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,11.0,5.0,282.90909090909093,5.0,5.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,2024-04-05,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6337276564774381,38.7,watchlist,91-180d,0,0,0,0.19239047281477206,61.0
ten_459,Strickland-Shaw,business,NAM,Finance,1-50,Jill,sub_ten_459,business,14928.2,2023-03-31,2024-03-30,0,,2025-03-30,273,crm_ten_459,at-risk,trial,1,2023-03-31,NAM,Finance,1,0,273,457,False,2,0,2,0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,19.0,4.0,2.0,4.0,0.0,0.0,0.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,19.0,4.0,2.0,4.0,0.0,0.0,0.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,1.0,5.0,0.5,,,2.0,1.0,-0.6666666666666666,-0.5,,,0.0,,,0.0,,,0.0,8.0,,8.0,,2.0,-0.6666666666666666,7.0,,7.0,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,9.0,0.0,2.0,17.0,0.1,2.0,17.0,0.1,,,,,,,,,,,,,,1.0,1.0,1.0,-58.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,-31.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,7.0,5.0,5.285714285714286,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2024-05-27,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3152666666666666,26.0,watchlist,180d+,0,0,0,0.19845324565677241,55.0
ten_460,Burch-Montoya,business,NAM,Education,201-1000,Christopher,sub_ten_460,business,32932.29,2023-05-22,2024-05-21,0,,2025-05-21,325,crm_ten_460,at-risk,inbound,1,2023-05-22,NAM,Education,1,0,325,405,False,5,0,4,1,431.0,16.0,5.0,11.0,68.0,21.0,25.0,39.0,35.0,52.0,36.0,18.0,77.0,37.0,23.0,738.0,26.0,5.0,11.0,87.0,62.0,55.0,50.0,62.0,78.0,73.0,39.0,114.0,64.0,54.0,977.0,36.0,5.0,11.0,123.0,114.0,71.0,79.0,89.0,86.0,88.0,43.0,141.0,67.0,76.0,501.0,5.0,476.0,5.0,0.0524109014675052,0.0,219.0,5.0,263.0,5.0,-0.1666666666666666,0.0,68.0,55.0,0.2321428571428571,28.0,86.0,-0.6666666666666666,29.0,42.0,-0.3023255813953488,39.0,40.0,-0.024390243902439,37.0,52.0,-0.2830188679245283,58.0,28.0,1.0344827586206895,61.0,27.0,1.2142857142857142,23.0,20.0,0.1428571428571428,82.0,59.0,0.3833333333333333,43.0,24.0,0.76,33.0,43.0,-0.2272727272727272,195.0,236.0,0.4513888888888889,357.0,381.0,0.4830852503382949,482.0,495.0,0.492842535787321,2.0,2.0,1.0,-27.5,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,-21.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,-6.5,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,33.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2024-06-24,6.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.63945,37.5,watchlist,180d+,0,0,0,0.05518444319793329,337.0
